sector,category,id,name,unit,factor,uncertainty,source,year,region,date_accessed,description,source_link
Transport,Road Transport,commercial-diesel-plug-in-hybrid-vehicle-mainly-electric-between-1350-and-1600cc,Commercial diesel plug-in hybrid vehicle (mainly electric) between 1350 and 1600cc,kg-CO2e/km,0.00964502,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial diesel plug-in hybrid vehicle. Mainly electric. Between 1350 and 1600cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-diesel-plug-in-hybrid-vehicle-mainly-electric-between-1600-and-2000cc,Commercial diesel plug-in hybrid vehicle (mainly electric) between 1600 and 2000cc,kg-CO2e/km,0.01056796,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial diesel plug-in hybrid vehicle. Mainly electric. Between 1600 and 2000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-diesel-plug-in-hybrid-vehicle-mainly-electric-between-2000-and-3000cc,Commercial diesel plug-in hybrid vehicle (mainly electric) between 2000 and 3000cc,kg-CO2e/km,0.01196139,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial diesel plug-in hybrid vehicle. Mainly electric. Between 2000 and 3000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-electric-vehicle-diesel-plug-in-hybrid-between-1350-and-1600cc,Commercial electric vehicle diesel plug in hybrid between 1350 and 1600cc,kg-CO2e/km,0.085431,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial electric vehicle. Diesel. Plug-in-hybrid. Between 1350 and 1600cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-electric-vehicle-diesel-plug-in-hybrid-above-3000cc,Commercial electric vehicle diesel plug-in hybrid above 3000cc,kg-CO2e/km,0.1234796,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial electric vehicle. Diesel. Plug-in-hybrid. Above 3000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-electric-vehicle-diesel-plug-in-hybrid-between-1600-and-2000cc,Commercial electric vehicle diesel plug-in hybrid between 1600 and 2000cc,kg-CO2e/km,0.11372736,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial electric vehicle. Diesel. Plug-in-hybrid. Between 1600 and 2000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-electric-vehicle-diesel-plug-in-hybrid-between-2000-and-3000cc,Commercial electric vehicle diesel plug-in hybrid between 2000 and 3000cc,kg-CO2e/km,0.12194494,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial electric vehicle. Diesel. Plug-in-hybrid. Between 2000 and 3000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-electric-vehicle-diesel-plug-in-hybrid-below-1350cc,Commercial electric vehicle diesel plug-in-hybrid below 1350cc,kg-CO2e/km,0.08877666,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial electric vehicle. Diesel. Plug-in-hybrid. Below 1350cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-electric-vehicle-petrol-plug-in-hybrid-between-1350-and-1600cc,Commercial electric vehicle petrol plug in hybrid between 1350 and 1600cc,kg-CO2e/km,0.08086756,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial electric vehicle. Petrol. Plug-in-hybrid. Between 1350 and 1600cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-electric-vehicle-petrol-plug-in-hybrid-above-3000cc,Commercial electric vehicle petrol plug-in hybrid above 3000cc,kg-CO2e/km,0.13179811,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial electric vehicle. Petrol. Plug-in-hybrid. Above 3000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-electric-vehicle-petrol-plug-in-hybrid-between-1600-and-2000cc,Commercial electric vehicle petrol plug-in hybrid between 1600 and 2000cc,kg-CO2e/km,0.10911001,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial electric vehicle. Petrol. Plug-in-hybrid. Between 1600 and 2000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-electric-vehicle-petrol-plug-in-hybrid-between-2000-and-3000cc,Commercial electric vehicle petrol plug-in hybrid between 2000 and 3000cc,kg-CO2e/km,0.11541749,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial electric vehicle. Petrol. Plug-in-hybrid. Between 2000 and 3000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-electric-vehicle-petrol-plug-in-hybrid-below-1350cc,Commercial electric vehicle petrol plug-in-hybrid below 1350cc,kg-CO2e/km,0.07531321,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial electric vehicle. Petrol. Plug-in-hybrid. Below 1350cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-petrol-plug-in-hybrid-vehicle-mainly-electric-above-3000cc,Commercial petrol plug-in hybrid vehicle (mainly electric) above 3000cc,kg-CO2e/km,0.01731501,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial petrol plug-in hybrid vehicle. Mainly electric. Above 3000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-petrol-plug-in-hybrid-vehicle-mainly-electric-below-1350cc,Commercial petrol plug-in hybrid vehicle (mainly electric) below 1350cc,kg-CO2e/km,0.00990007,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial petrol plug-in hybrid vehicle. Mainly electric. Below 1350cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-petrol-plug-in-hybrid-vehicle-mainly-electric-between-1350-and-1600cc,Commercial petrol plug-in hybrid vehicle (mainly electric) between 1350 and 1600cc,kg-CO2e/km,0.0106302,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial petrol plug-in hybrid vehicle. Mainly electric. Between 1350 and 1600cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-petrol-plug-in-hybrid-vehicle-mainly-electric-between-1600-and-2000cc,Commercial petrol plug-in hybrid vehicle (mainly electric) between 1600 and 2000cc,kg-CO2e/km,0.01202683,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial petrol plug-in hybrid vehicle. Mainly electric. Between 1600 and 2000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-petrol-plug-in-hybrid-vehicle-mainly-electric-between-2000-and-3000cc,Commercial petrol plug-in hybrid vehicle (mainly electric) between 2000 and 3000cc,kg-CO2e/km,0.0148126,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial petrol plug-in hybrid vehicle. Mainly electric. Between 2000 and 3000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-diesel-above-3000cc,Commercial vehicle diesel above 3000cc,kg-CO2e/km,0.26234961,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Diesel. Above 3000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-diesel-below-1350cc,Commercial vehicle diesel below 1350cc,kg-CO2e/km,0.18861838,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Diesel. Below 1350cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-diesel-between-1350-and-1600cc,Commercial vehicle diesel between 1350 and 1600cc,kg-CO2e/km,0.18151006,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Diesel. Between 1350 and 1600cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-diesel-between-1600-and-2000cc,Commercial vehicle diesel between 1600 and 2000cc,kg-CO2e/km,0.24162962,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Diesel. Between 1600 and 2000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-diesel-between-2000-and-3000cc,Commercial vehicle diesel between 2000 and 3000cc,kg-CO2e/km,0.25908903,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Diesel. Between 2000 and 3000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-diesel,Commercial vehicle diesel,kg-CO2e/km,0.29601225,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Diesel. Default value. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-diesel-hybrid-above-3000cc,Commercial vehicle diesel hybrid above 3000cc,kg-CO2e/km,0.23594827,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Diesel hybrid. Above 3000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-diesel-hybrid-below-1350cc,Commercial vehicle diesel hybrid below 1350cc,kg-CO2e/km,0.16963692,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Diesel hybrid. Below 1350cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-diesel-hybrid-between-1350-and-1600cc,Commercial vehicle diesel hybrid between 1350 and 1600cc,kg-CO2e/km,0.16324395,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Diesel hybrid. Between 1350 and 1600cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-diesel-hybrid-between-1600-and-2000cc,Commercial vehicle diesel hybrid between 1600 and 2000cc,kg-CO2e/km,0.21731342,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Diesel hybrid. Between 1600 and 2000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-diesel-hybrid-between-2000-and-3000cc,Commercial vehicle diesel hybrid between 2000 and 3000cc,kg-CO2e/km,0.23301582,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Diesel hybrid. Between 2000 and 3000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-diesel-hybrid,Commercial vehicle diesel hybrid,kg-CO2e/km,0.26535384,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Diesel hybrid. Default value. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-petrol-above-3000cc,Commercial vehicle petrol above 3000cc,kg-CO2e/km,0.32210618,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Petrol. Above 3000cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-petrol-below-1350cc,Commercial vehicle petrol below 1350cc,kg-CO2e/km,0.18406067,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Petrol. Below 1350cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
Transport,Road Transport,commercial-vehicle-petrol-between-1350-and-1600cc,Commercial vehicle petrol between 1350 and 1600cc,kg-CO2e/km,0.19763515,,MfE,2020,NZ,2021/09/10,Emission intensity of commercial vehicle. Petrol. Between 1350 and 1600cc. Light commercial vehicles. Post 2015 Fleet. New Zealand. Published by the Ministry for the Environment of New Zealand in 2020.,https://environment.govt.nz/publications/measuring-emissions-detailed-guide-2020/
